Name	Map	K4_1	K5_1	K6_1	K4_2	K5_2	K6_2	K4_3	K5_3	K6_3	K4_4	K5_4	K6_4	K4_5	K5_5	K6_5	K4_6	K5_6	K6_6	K4_7	K5_7	K6_7	K4_8	K5_8	K6_8	K4_9	K5_9	K6_9	K4_10	K5_10	K6_10	Show Resp.	Comment
RAND_02764	FALSE	5	5	5	7	7	7	11	11	11	1	1	1	11	11	11	11	11	11	3	3	3	11	11	11	3	3	3	3	3	3	FALSE	
RAND_02765	FALSE	5	5	5	9	9	9	3	3	3	3	3	3	3	3	3	1	1	1	11	11	11	9	9	9	1	1	1	11	11	11	FALSE	
RAND_02766	FALSE	5	5	5	5	5	5	7	7	7	1	1	1	7	7	7	11	11	11	9	9	9	9	9	9	11	11	11	5	5	5	FALSE	
RAND_02767	FALSE	5	5	5	3	3	3	11	11	11	9	9	9	11	11	11	11	11	11	3	3	3	1	1	1	1	1	1	1	1	1	FALSE	
RAND_02768	FALSE	5	5	5	5	5	5	5	5	5	3	3	3	11	11	11	1	1	1	1	1	1	1	1	1	11	11	11	5	5	5	FALSE	
RAND_02769	FALSE	5	5	5	3	3	3	1	1	1	9	9	9	11	11	11	7	7	7	5	5	5	1	1	1	7	7	7	1	1	1	FALSE	
RAND_02770	FALSE	5	5	5	5	5	5	11	11	11	1	1	1	7	7	7	1	1	1	7	7	7	7	7	7	3	3	3	3	3	3	FALSE	
RAND_02771	FALSE	5	5	5	5	5	5	1	1	1	3	3	3	9	9	9	7	7	7	5	5	5	11	11	11	3	3	3	7	7	7	FALSE	
RAND_02772	FALSE	5	5	5	9	9	9	5	5	5	5	5	5	9	9	9	9	9	9	1	1	1	9	9	9	3	3	3	11	11	11	FALSE	
RAND_02773	FALSE	5	5	5	7	7	7	9	9	9	9	9	9	9	9	9	7	7	7	5	5	5	11	11	11	11	11	11	9	9	9	FALSE	
RAND_02774	FALSE	5	5	5	1	1	1	5	5	5	9	9	9	11	11	11	1	1	1	5	5	5	1	1	1	7	7	7	9	9	9	FALSE	
RAND_02775	FALSE	5	5	5	9	9	9	9	9	9	1	1	1	7	7	7	9	9	9	11	11	11	1	1	1	11	11	11	1	1	1	FALSE	
RAND_02776	FALSE	5	5	5	3	3	3	9	9	9	1	1	1	1	1	1	5	5	5	7	7	7	11	11	11	5	5	5	11	11	11	FALSE	
RAND_02777	FALSE	5	5	5	5	5	5	11	11	11	5	5	5	1	1	1	7	7	7	1	1	1	11	11	11	9	9	9	1	1	1	FALSE	
RAND_02778	FALSE	5	5	5	5	5	5	5	5	5	9	9	9	7	7	7	3	3	3	9	9	9	9	9	9	5	5	5	5	5	5	FALSE	
RAND_02779	FALSE	5	5	5	1	1	1	9	9	9	7	7	7	3	3	3	5	5	5	7	7	7	9	9	9	11	11	11	11	11	11	FALSE	
RAND_02780	FALSE	5	5	5	7	7	7	11	11	11	9	9	9	1	1	1	5	5	5	3	3	3	5	5	5	5	5	5	3	3	3	FALSE	
RAND_02781	FALSE	5	5	5	5	5	5	9	9	9	7	7	7	3	3	3	9	9	9	7	7	7	5	5	5	1	1	1	5	5	5	FALSE	
RAND_02782	FALSE	5	5	5	1	1	1	7	7	7	5	5	5	3	3	3	3	3	3	11	11	11	1	1	1	3	3	3	9	9	9	FALSE	
RAND_02783	FALSE	5	5	5	5	5	5	3	3	3	1	1	1	9	9	9	11	11	11	3	3	3	11	11	11	9	9	9	11	11	11	FALSE	
RAND_02784	FALSE	5	5	5	1	1	1	5	5	5	9	9	9	11	11	11	11	11	11	3	3	3	1	1	1	7	7	7	9	9	9	FALSE	
RAND_02785	FALSE	5	5	5	11	11	11	5	5	5	3	3	3	7	7	7	5	5	5	5	5	5	7	7	7	3	3	3	11	11	11	FALSE	
RAND_02786	FALSE	5	5	5	11	11	11	3	3	3	5	5	5	11	11	11	9	9	9	1	1	1	7	7	7	1	1	1	1	1	1	FALSE	
RAND_02787	FALSE	5	5	5	11	11	11	9	9	9	1	1	1	1	1	1	11	11	11	1	1	1	11	11	11	11	11	11	5	5	5	FALSE	
RAND_02788	FALSE	5	5	5	5	5	5	5	5	5	5	5	5	7	7	7	1	1	1	7	7	7	1	1	1	11	11	11	9	9	9	FALSE	
RAND_02789	FALSE	5	5	5	5	5	5	11	11	11	5	5	5	11	11	11	7	7	7	11	11	11	3	3	3	9	9	9	1	1	1	FALSE	
RAND_02790	FALSE	5	5	5	7	7	7	11	11	11	9	9	9	5	5	5	1	1	1	1	1	1	7	7	7	3	3	3	5	5	5	FALSE	
RAND_02791	FALSE	5	5	5	5	5	5	5	5	5	9	9	9	3	3	3	1	1	1	11	11	11	3	3	3	3	3	3	7	7	7	FALSE	
RAND_02792	FALSE	5	5	5	7	7	7	3	3	3	3	3	3	11	11	11	1	1	1	9	9	9	5	5	5	9	9	9	7	7	7	FALSE	
RAND_02793	FALSE	5	5	5	5	5	5	5	5	5	11	11	11	7	7	7	7	7	7	1	1	1	3	3	3	3	3	3	11	11	11	FALSE	
RAND_02794	FALSE	5	5	5	9	9	9	1	1	1	5	5	5	9	9	9	3	3	3	3	3	3	3	3	3	9	9	9	3	3	3	FALSE	
RAND_02795	FALSE	5	5	5	11	11	11	1	1	1	11	11	11	7	7	7	11	11	11	5	5	5	7	7	7	9	9	9	7	7	7	FALSE	
RAND_02796	FALSE	5	5	5	11	11	11	5	5	5	9	9	9	1	1	1	7	7	7	1	1	1	9	9	9	3	3	3	1	1	1	FALSE	
RAND_02797	FALSE	5	5	5	5	5	5	3	3	3	11	11	11	7	7	7	5	5	5	9	9	9	5	5	5	11	11	11	7	7	7	FALSE	
RAND_02798	FALSE	5	5	5	7	7	7	7	7	7	1	1	1	5	5	5	1	1	1	1	1	1	1	1	1	11	11	11	11	11	11	FALSE	
RAND_02799	FALSE	5	5	5	11	11	11	11	11	11	1	1	1	3	3	3	5	5	5	5	5	5	11	11	11	5	5	5	3	3	3	FALSE	
RAND_02800	FALSE	5	5	5	5	5	5	7	7	7	5	5	5	3	3	3	9	9	9	11	11	11	11	11	11	3	3	3	11	11	11	FALSE	
RAND_02801	FALSE	5	5	5	9	9	9	3	3	3	11	11	11	11	11	11	1	1	1	5	5	5	1	1	1	1	1	1	9	9	9	FALSE	
RAND_02802	FALSE	5	5	5	11	11	11	1	1	1	9	9	9	7	7	7	11	11	11	5	5	5	3	3	3	3	3	3	11	11	11	FALSE	
RAND_02803	FALSE	5	5	5	11	11	11	5	5	5	5	5	5	9	9	9	3	3	3	5	5	5	3	3	3	11	11	11	3	3	3	FALSE	
RAND_02804	FALSE	5	5	5	7	7	7	1	1	1	11	11	11	9	9	9	7	7	7	3	3	3	3	3	3	9	9	9	1	1	1	FALSE	
RAND_02805	FALSE	5	5	5	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	1	1	1	1	1	1	1	1	1	11	11	11	FALSE	
RAND_02806	FALSE	5	5	5	7	7	7	5	5	5	11	11	11	11	11	11	7	7	7	9	9	9	1	1	1	11	11	11	5	5	5	FALSE	
RAND_02807	FALSE	5	5	5	7	7	7	3	3	3	3	3	3	7	7	7	3	3	3	5	5	5	3	3	3	3	3	3	3	3	3	FALSE	
RAND_02808	FALSE	5	5	5	5	5	5	1	1	1	3	3	3	3	3	3	3	3	3	11	11	11	3	3	3	5	5	5	5	5	5	FALSE	
RAND_02809	FALSE	5	5	5	5	5	5	5	5	5	3	3	3	9	9	9	1	1	1	9	9	9	5	5	5	9	9	9	5	5	5	FALSE	
RAND_02810	FALSE	5	5	5	11	11	11	3	3	3	9	9	9	9	9	9	5	5	5	1	1	1	3	3	3	1	1	1	7	7	7	FALSE	
RAND_02811	FALSE	5	5	5	7	7	7	5	5	5	7	7	7	5	5	5	11	11	11	9	9	9	5	5	5	9	9	9	1	1	1	FALSE	
RAND_02812	FALSE	5	5	5	3	3	3	3	3	3	5	5	5	1	1	1	11	11	11	3	3	3	9	9	9	1	1	1	9	9	9	FALSE	
RAND_02813	FALSE	5	5	5	7	7	7	1	1	1	9	9	9	7	7	7	3	3	3	9	9	9	3	3	3	3	3	3	5	5	5	FALSE	
RAND_02814	FALSE	5	5	5	7	7	7	9	9	9	7	7	7	9	9	9	3	3	3	7	7	7	5	5	5	1	1	1	1	1	1	FALSE	
RAND_02815	FALSE	5	5	5	7	7	7	5	5	5	1	1	1	1	1	1	9	9	9	11	11	11	1	1	1	1	1	1	5	5	5	FALSE	
RAND_02816	FALSE	5	5	5	9	9	9	9	9	9	9	9	9	5	5	5	5	5	5	1	1	1	7	7	7	3	3	3	1	1	1	FALSE	
RAND_02817	FALSE	5	5	5	1	1	1	9	9	9	7	7	7	1	1	1	9	9	9	11	11	11	11	11	11	3	3	3	5	5	5	FALSE	
RAND_02818	FALSE	5	5	5	5	5	5	1	1	1	9	9	9	3	3	3	9	9	9	3	3	3	11	11	11	3	3	3	9	9	9	FALSE	
RAND_02819	FALSE	5	5	5	9	9	9	5	5	5	9	9	9	11	11	11	9	9	9	7	7	7	9	9	9	5	5	5	9	9	9	FALSE	
RAND_02820	FALSE	5	5	5	5	5	5	3	3	3	7	7	7	11	11	11	1	1	1	7	7	7	3	3	3	5	5	5	11	11	11	FALSE	
RAND_02821	FALSE	5	5	5	11	11	11	3	3	3	9	9	9	11	11	11	3	3	3	9	9	9	11	11	11	3	3	3	3	3	3	FALSE	
RAND_02822	FALSE	5	5	5	1	1	1	3	3	3	1	1	1	7	7	7	9	9	9	3	3	3	5	5	5	7	7	7	5	5	5	FALSE	
RAND_02823	FALSE	5	5	5	7	7	7	11	11	11	1	1	1	5	5	5	9	9	9	7	7	7	11	11	11	5	5	5	9	9	9	FALSE	
RAND_02824	FALSE	5	5	5	7	7	7	1	1	1	9	9	9	7	7	7	7	7	7	5	5	5	11	11	11	1	1	1	5	5	5	FALSE	
RAND_02825	FALSE	5	5	5	9	9	9	5	5	5	3	3	3	11	11	11	9	9	9	3	3	3	9	9	9	9	9	9	1	1	1	FALSE	
RAND_02826	FALSE	5	5	5	3	3	3	9	9	9	1	1	1	7	7	7	11	11	11	7	7	7	11	11	11	11	11	11	7	7	7	FALSE	
RAND_02827	FALSE	5	5	5	11	11	11	5	5	5	5	5	5	7	7	7	9	9	9	3	3	3	9	9	9	1	1	1	5	5	5	FALSE	
RAND_02828	FALSE	5	5	5	11	11	11	1	1	1	1	1	1	5	5	5	1	1	1	1	1	1	3	3	3	7	7	7	11	11	11	FALSE	
RAND_02829	FALSE	5	5	5	7	7	7	3	3	3	5	5	5	5	5	5	3	3	3	11	11	11	11	11	11	3	3	3	1	1	1	FALSE	
RAND_02830	FALSE	5	5	5	11	11	11	5	5	5	1	1	1	7	7	7	7	7	7	1	1	1	9	9	9	3	3	3	9	9	9	FALSE	
RAND_02831	FALSE	5	5	5	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	9	9	9	1	1	1	5	5	5	11	11	11	FALSE	
RAND_02832	FALSE	5	5	5	7	7	7	1	1	1	9	9	9	5	5	5	11	11	11	1	1	1	1	1	1	9	9	9	9	9	9	FALSE	
RAND_02833	FALSE	5	5	5	5	5	5	5	5	5	11	11	11	11	11	11	5	5	5	9	9	9	9	9	9	1	1	1	3	3	3	FALSE	
RAND_02834	FALSE	5	5	5	7	7	7	7	7	7	1	1	1	3	3	3	1	1	1	5	5	5	1	1	1	7	7	7	3	3	3	FALSE	
RAND_02835	FALSE	5	5	5	9	9	9	1	1	1	5	5	5	3	3	3	11	11	11	7	7	7	3	3	3	9	9	9	11	11	11	FALSE	
RAND_02836	FALSE	5	5	5	7	7	7	1	1	1	3	3	3	5	5	5	1	1	1	7	7	7	9	9	9	3	3	3	1	1	1	FALSE	
RAND_02837	FALSE	5	5	5	3	3	3	5	5	5	3	3	3	7	7	7	7	7	7	9	9	9	3	3	3	1	1	1	5	5	5	FALSE	
RAND_02838	FALSE	5	5	5	11	11	11	3	3	3	1	1	1	7	7	7	9	9	9	5	5	5	1	1	1	7	7	7	3	3	3	FALSE	
RAND_02839	FALSE	5	5	5	9	9	9	3	3	3	5	5	5	3	3	3	1	1	1	3	3	3	5	5	5	3	3	3	5	5	5	FALSE	
RAND_02840	FALSE	5	5	5	11	11	11	3	3	3	9	9	9	5	5	5	1	1	1	3	3	3	1	1	1	11	11	11	5	5	5	FALSE	
RAND_02841	FALSE	5	5	5	5	5	5	5	5	5	3	3	3	5	5	5	11	11	11	7	7	7	7	7	7	9	9	9	7	7	7	FALSE	
RAND_02842	FALSE	5	5	5	3	3	3	9	9	9	1	1	1	3	3	3	11	11	11	1	1	1	1	1	1	1	1	1	9	9	9	FALSE	
RAND_02843	FALSE	5	5	5	1	1	1	3	3	3	1	1	1	7	7	7	1	1	1	9	9	9	3	3	3	9	9	9	1	1	1	FALSE	
RAND_02844	FALSE	5	5	5	3	3	3	7	7	7	3	3	3	7	7	7	3	3	3	9	9	9	11	11	11	5	5	5	3	3	3	FALSE	
RAND_02845	FALSE	5	5	5	9	9	9	1	1	1	5	5	5	11	11	11	1	1	1	11	11	11	9	9	9	3	3	3	11	11	11	FALSE	
RAND_02846	FALSE	5	5	5	11	11	11	3	3	3	5	5	5	9	9	9	7	7	7	1	1	1	7	7	7	5	5	5	7	7	7	FALSE	
RAND_02847	FALSE	5	5	5	3	3	3	7	7	7	5	5	5	5	5	5	7	7	7	7	7	7	5	5	5	9	9	9	7	7	7	FALSE	
RAND_02848	FALSE	5	5	5	3	3	3	9	9	9	11	11	11	7	7	7	5	5	5	3	3	3	3	3	3	11	11	11	1	1	1	FALSE	
RAND_02849	FALSE	5	5	5	9	9	9	1	1	1	5	5	5	1	1	1	7	7	7	5	5	5	5	5	5	5	5	5	3	3	3	FALSE	
RAND_02850	FALSE	5	5	5	3	3	3	5	5	5	3	3	3	5	5	5	9	9	9	9	9	9	9	9	9	7	7	7	9	9	9	FALSE	
RAND_02851	FALSE	5	5	5	1	1	1	9	9	9	9	9	9	5	5	5	5	5	5	1	1	1	5	5	5	7	7	7	7	7	7	FALSE	
RAND_02852	FALSE	5	5	5	7	7	7	1	1	1	11	11	11	1	1	1	5	5	5	7	7	7	1	1	1	7	7	7	3	3	3	FALSE	
RAND_02853	FALSE	5	5	5	11	11	11	11	11	11	1	1	1	7	7	7	11	11	11	5	5	5	5	5	5	7	7	7	3	3	3	FALSE	
RAND_02854	FALSE	5	5	5	9	9	9	9	9	9	11	11	11	11	11	11	3	3	3	11	11	11	3	3	3	11	11	11	1	1	1	FALSE	
RAND_02855	FALSE	5	5	5	5	5	5	7	7	7	11	11	11	1	1	1	9	9	9	1	1	1	9	9	9	3	3	3	11	11	11	FALSE	
RAND_02856	FALSE	5	5	5	3	3	3	9	9	9	1	1	1	7	7	7	1	1	1	9	9	9	11	11	11	1	1	1	9	9	9	FALSE	
RAND_02857	FALSE	5	5	5	7	7	7	11	11	11	3	3	3	1	1	1	1	1	1	5	5	5	9	9	9	7	7	7	11	11	11	FALSE	
RAND_02858	FALSE	5	5	5	5	5	5	1	1	1	7	7	7	5	5	5	5	5	5	9	9	9	1	1	1	3	3	3	1	1	1	FALSE	
RAND_02859	FALSE	5	5	5	5	5	5	3	3	3	11	11	11	1	1	1	5	5	5	1	1	1	1	1	1	5	5	5	5	5	5	FALSE	
RAND_02860	FALSE	5	5	5	9	9	9	1	1	1	11	11	11	9	9	9	9	9	9	11	11	11	11	11	11	11	11	11	9	9	9	FALSE	
RAND_02861	FALSE	5	5	5	1	1	1	7	7	7	9	9	9	3	3	3	9	9	9	11	11	11	5	5	5	3	3	3	1	1	1	FALSE	
RAND_02862	FALSE	5	5	5	11	11	11	11	11	11	1	1	1	11	11	11	1	1	1	7	7	7	1	1	1	7	7	7	1	1	1	FALSE	
RAND_02863	FALSE	5	5	5	9	9	9	9	9	9	1	1	1	7	7	7	11	11	11	7	7	7	5	5	5	9	9	9	3	3	3	FALSE	
RAND_02864	FALSE	5	5	5	7	7	7	3	3	3	1	1	1	9	9	9	11	11	11	7	7	7	5	5	5	9	9	9	9	9	9	FALSE	
RAND_02865	FALSE	5	5	5	11	11	11	1	1	1	3	3	3	3	3	3	1	1	1	3	3	3	3	3	3	9	9	9	5	5	5	FALSE	
RAND_02866	FALSE	5	5	5	11	11	11	9	9	9	3	3	3	7	7	7	1	1	1	7	7	7	7	7	7	9	9	9	11	11	11	FALSE	
RAND_02867	FALSE	5	5	5	7	7	7	9	9	9	1	1	1	11	11	11	9	9	9	7	7	7	1	1	1	7	7	7	5	5	5	FALSE	
RAND_02868	FALSE	5	5	5	3	3	3	1	1	1	11	11	11	9	9	9	9	9	9	5	5	5	1	1	1	9	9	9	11	11	11	FALSE	
RAND_02869	FALSE	5	5	5	1	1	1	7	7	7	11	11	11	5	5	5	9	9	9	7	7	7	1	1	1	9	9	9	7	7	7	FALSE	
RAND_02870	FALSE	5	5	5	1	1	1	3	3	3	5	5	5	7	7	7	5	5	5	1	1	1	11	11	11	1	1	1	5	5	5	FALSE	
RAND_02871	FALSE	5	5	5	7	7	7	7	7	7	7	7	7	1	1	1	3	3	3	5	5	5	7	7	7	11	11	11	1	1	1	FALSE	
RAND_02872	FALSE	5	5	5	1	1	1	1	1	1	3	3	3	3	3	3	1	1	1	3	3	3	5	5	5	3	3	3	1	1	1	FALSE	
RAND_02873	FALSE	5	5	5	11	11	11	1	1	1	5	5	5	1	1	1	3	3	3	3	3	3	11	11	11	5	5	5	11	11	11	FALSE	
RAND_02874	FALSE	5	5	5	1	1	1	3	3	3	11	11	11	3	3	3	3	3	3	11	11	11	3	3	3	7	7	7	9	9	9	FALSE	
RAND_02875	FALSE	5	5	5	9	9	9	9	9	9	3	3	3	11	11	11	7	7	7	9	9	9	7	7	7	3	3	3	5	5	5	FALSE	
RAND_02876	FALSE	5	5	5	7	7	7	1	1	1	1	1	1	7	7	7	3	3	3	9	9	9	11	11	11	5	5	5	9	9	9	FALSE	
RAND_02877	FALSE	5	5	5	1	1	1	9	9	9	1	1	1	11	11	11	7	7	7	5	5	5	5	5	5	3	3	3	11	11	11	FALSE	
RAND_02878	FALSE	5	5	5	7	7	7	7	7	7	7	7	7	1	1	1	7	7	7	5	5	5	5	5	5	7	7	7	1	1	1	FALSE	
RAND_02879	FALSE	5	5	5	5	5	5	11	11	11	9	9	9	5	5	5	5	5	5	7	7	7	7	7	7	11	11	11	9	9	9	FALSE	
RAND_02880	FALSE	5	5	5	3	3	3	5	5	5	1	1	1	5	5	5	7	7	7	9	9	9	9	9	9	1	1	1	1	1	1	FALSE	
RAND_02881	FALSE	5	5	5	5	5	5	7	7	7	1	1	1	11	11	11	11	11	11	1	1	1	1	1	1	5	5	5	9	9	9	FALSE	
RAND_02882	FALSE	5	5	5	5	5	5	7	7	7	1	1	1	5	5	5	3	3	3	3	3	3	11	11	11	1	1	1	9	9	9	FALSE	
RAND_02883	FALSE	5	5	5	9	9	9	11	11	11	5	5	5	11	11	11	1	1	1	3	3	3	5	5	5	9	9	9	7	7	7	FALSE	
RAND_02884	FALSE	5	5	5	7	7	7	11	11	11	9	9	9	11	11	11	11	11	11	9	9	9	7	7	7	11	11	11	5	5	5	FALSE	
RAND_02885	FALSE	5	5	5	3	3	3	7	7	7	3	3	3	11	11	11	9	9	9	1	1	1	5	5	5	5	5	5	9	9	9	FALSE	
RAND_02886	FALSE	5	5	5	11	11	11	9	9	9	1	1	1	7	7	7	11	11	11	9	9	9	1	1	1	3	3	3	9	9	9	FALSE	
RAND_02887	FALSE	5	5	5	11	11	11	11	11	11	5	5	5	3	3	3	7	7	7	3	3	3	5	5	5	9	9	9	1	1	1	FALSE	
RAND_02888	FALSE	5	5	5	1	1	1	3	3	3	9	9	9	5	5	5	5	5	5	9	9	9	9	9	9	11	11	11	11	11	11	FALSE	
RAND_02889	FALSE	5	5	5	1	1	1	3	3	3	11	11	11	7	7	7	7	7	7	5	5	5	3	3	3	3	3	3	3	3	3	FALSE	
RAND_02890	FALSE	5	5	5	11	11	11	5	5	5	9	9	9	3	3	3	11	11	11	7	7	7	7	7	7	3	3	3	1	1	1	FALSE	
RAND_02891	FALSE	5	5	5	5	5	5	1	1	1	11	11	11	5	5	5	5	5	5	1	1	1	9	9	9	3	3	3	1	1	1	FALSE	
RAND_02892	FALSE	5	5	5	5	5	5	7	7	7	3	3	3	5	5	5	11	11	11	9	9	9	1	1	1	9	9	9	5	5	5	FALSE	
RAND_02893	FALSE	5	5	5	7	7	7	7	7	7	11	11	11	11	11	11	9	9	9	7	7	7	3	3	3	7	7	7	5	5	5	FALSE	
RAND_02894	FALSE	5	5	5	9	9	9	7	7	7	11	11	11	11	11	11	3	3	3	7	7	7	9	9	9	3	3	3	11	11	11	FALSE	
RAND_02895	FALSE	5	5	5	5	5	5	5	5	5	7	7	7	1	1	1	3	3	3	11	11	11	11	11	11	3	3	3	11	11	11	FALSE	
RAND_02896	FALSE	5	5	5	3	3	3	9	9	9	1	1	1	9	9	9	7	7	7	9	9	9	7	7	7	1	1	1	3	3	3	FALSE	
RAND_02897	FALSE	5	5	5	7	7	7	7	7	7	5	5	5	11	11	11	1	1	1	9	9	9	1	1	1	9	9	9	1	1	1	FALSE	
RAND_02898	FALSE	5	5	5	1	1	1	5	5	5	1	1	1	11	11	11	1	1	1	11	11	11	11	11	11	7	7	7	9	9	9	FALSE	
RAND_02899	FALSE	5	5	5	5	5	5	11	11	11	7	7	7	1	1	1	5	5	5	11	11	11	9	9	9	1	1	1	7	7	7	FALSE	
RAND_02900	FALSE	5	5	5	7	7	7	9	9	9	7	7	7	5	5	5	9	9	9	7	7	7	11	11	11	7	7	7	1	1	1	FALSE	
RAND_02901	FALSE	5	5	5	7	7	7	11	11	11	3	3	3	3	3	3	3	3	3	3	3	3	7	7	7	11	11	11	1	1	1	FALSE	
RAND_02902	FALSE	5	5	5	9	9	9	9	9	9	11	11	11	11	11	11	9	9	9	1	1	1	7	7	7	5	5	5	1	1	1	FALSE	
RAND_02903	FALSE	5	5	5	11	11	11	7	7	7	9	9	9	5	5	5	7	7	7	1	1	1	3	3	3	11	11	11	5	5	5	FALSE	
RAND_02904	FALSE	5	5	5	5	5	5	5	5	5	9	9	9	5	5	5	1	1	1	1	1	1	11	11	11	1	1	1	7	7	7	FALSE	
RAND_02905	FALSE	5	5	5	11	11	11	11	11	11	7	7	7	3	3	3	11	11	11	11	11	11	9	9	9	7	7	7	9	9	9	FALSE	
RAND_02906	FALSE	5	5	5	3	3	3	9	9	9	9	9	9	11	11	11	1	1	1	9	9	9	9	9	9	11	11	11	9	9	9	FALSE	
RAND_02907	FALSE	5	5	5	9	9	9	5	5	5	3	3	3	11	11	11	9	9	9	1	1	1	3	3	3	3	3	3	11	11	11	FALSE	
RAND_02908	FALSE	5	5	5	5	5	5	3	3	3	7	7	7	1	1	1	1	1	1	11	11	11	3	3	3	1	1	1	7	7	7	FALSE	
RAND_02909	FALSE	5	5	5	7	7	7	7	7	7	5	5	5	7	7	7	1	1	1	11	11	11	5	5	5	5	5	5	11	11	11	FALSE	
RAND_02910	FALSE	5	5	5	11	11	11	5	5	5	1	1	1	7	7	7	1	1	1	7	7	7	9	9	9	1	1	1	1	1	1	FALSE	
RAND_02911	FALSE	5	5	5	9	9	9	1	1	1	7	7	7	3	3	3	5	5	5	11	11	11	9	9	9	5	5	5	11	11	11	FALSE	
RAND_02912	FALSE	5	5	5	9	9	9	7	7	7	11	11	11	1	1	1	7	7	7	1	1	1	5	5	5	11	11	11	5	5	5	FALSE	
RAND_02913	FALSE	5	5	5	9	9	9	3	3	3	3	3	3	9	9	9	3	3	3	3	3	3	3	3	3	1	1	1	9	9	9	FALSE	
RAND_02914	FALSE	5	5	5	9	9	9	9	9	9	11	11	11	7	7	7	5	5	5	7	7	7	3	3	3	7	7	7	5	5	5	FALSE	
RAND_02915	FALSE	5	5	5	1	1	1	9	9	9	11	11	11	5	5	5	9	9	9	9	9	9	7	7	7	1	1	1	3	3	3	FALSE	
RAND_02916	FALSE	5	5	5	9	9	9	5	5	5	9	9	9	11	11	11	3	3	3	11	11	11	3	3	3	11	11	11	11	11	11	FALSE	
RAND_02917	FALSE	5	5	5	5	5	5	3	3	3	3	3	3	9	9	9	11	11	11	5	5	5	3	3	3	3	3	3	1	1	1	FALSE	
RAND_02918	FALSE	5	5	5	5	5	5	9	9	9	5	5	5	9	9	9	7	7	7	1	1	1	11	11	11	9	9	9	11	11	11	FALSE	
RAND_02919	FALSE	5	5	5	3	3	3	3	3	3	11	11	11	5	5	5	11	11	11	7	7	7	1	1	1	7	7	7	3	3	3	FALSE	
RAND_02920	FALSE	5	5	5	3	3	3	7	7	7	5	5	5	1	1	1	7	7	7	5	5	5	11	11	11	11	11	11	1	1	1	FALSE	
RAND_02921	FALSE	5	5	5	11	11	11	11	11	11	11	11	11	7	7	7	5	5	5	9	9	9	9	9	9	1	1	1	11	11	11	FALSE	
RAND_02922	FALSE	5	5	5	3	3	3	5	5	5	5	5	5	9	9	9	3	3	3	9	9	9	9	9	9	1	1	1	11	11	11	FALSE	
RAND_02923	FALSE	5	5	5	1	1	1	1	1	1	9	9	9	1	1	1	5	5	5	5	5	5	9	9	9	3	3	3	3	3	3	FALSE	
RAND_02924	FALSE	5	5	5	3	3	3	5	5	5	3	3	3	3	3	3	11	11	11	9	9	9	5	5	5	9	9	9	7	7	7	FALSE	
RAND_02925	FALSE	5	5	5	11	11	11	1	1	1	3	3	3	9	9	9	1	1	1	11	11	11	7	7	7	3	3	3	11	11	11	FALSE	
RAND_02926	FALSE	5	5	5	7	7	7	5	5	5	7	7	7	5	5	5	1	1	1	3	3	3	1	1	1	9	9	9	5	5	5	FALSE	
RAND_02927	FALSE	5	5	5	7	7	7	1	1	1	7	7	7	9	9	9	3	3	3	5	5	5	3	3	3	3	3	3	11	11	11	FALSE	
RAND_02928	FALSE	5	5	5	11	11	11	1	1	1	9	9	9	1	1	1	9	9	9	11	11	11	9	9	9	3	3	3	3	3	3	FALSE	
RAND_02929	FALSE	5	5	5	7	7	7	5	5	5	5	5	5	7	7	7	7	7	7	11	11	11	1	1	1	1	1	1	5	5	5	FALSE	
RAND_02930	FALSE	5	5	5	1	1	1	7	7	7	9	9	9	9	9	9	5	5	5	5	5	5	11	11	11	1	1	1	11	11	11	FALSE	
RAND_02931	FALSE	5	5	5	11	11	11	1	1	1	7	7	7	3	3	3	5	5	5	1	1	1	1	1	1	1	1	1	5	5	5	FALSE	
RAND_02932	FALSE	5	5	5	7	7	7	1	1	1	3	3	3	11	11	11	3	3	3	9	9	9	9	9	9	3	3	3	9	9	9	FALSE	
RAND_02933	FALSE	5	5	5	5	5	5	5	5	5	7	7	7	5	5	5	3	3	3	5	5	5	7	7	7	7	7	7	9	9	9	FALSE	
RAND_02934	FALSE	5	5	5	5	5	5	11	11	11	9	9	9	3	3	3	1	1	1	1	1	1	1	1	1	11	11	11	11	11	11	FALSE	
RAND_02935	FALSE	5	5	5	3	3	3	3	3	3	9	9	9	1	1	1	11	11	11	5	5	5	3	3	3	11	11	11	11	11	11	FALSE	
RAND_02936	FALSE	5	5	5	7	7	7	1	1	1	7	7	7	1	1	1	5	5	5	1	1	1	9	9	9	9	9	9	5	5	5	FALSE	
RAND_02937	FALSE	5	5	5	9	9	9	1	1	1	9	9	9	7	7	7	11	11	11	9	9	9	11	11	11	1	1	1	5	5	5	FALSE	
RAND_02938	FALSE	5	5	5	5	5	5	5	5	5	3	3	3	11	11	11	11	11	11	9	9	9	7	7	7	1	1	1	5	5	5	FALSE	
RAND_02939	FALSE	5	5	5	9	9	9	7	7	7	9	9	9	5	5	5	9	9	9	9	9	9	11	11	11	5	5	5	9	9	9	FALSE	
RAND_02940	FALSE	5	5	5	7	7	7	3	3	3	1	1	1	11	11	11	5	5	5	9	9	9	1	1	1	11	11	11	7	7	7	FALSE	
